column;detector;hcid;padrow;position;uncal_slope;slope;uncal_dy;uncal_y;dy;x;y;z
1;199;398;12;1357;-0.046;-0.00909736;-0.593446;18.1656;-0.121044;312.575;18.1656;-150.75
2;199;398;12;436;0.009;0.0459026;0.116109;50.2531;0.610754;312.575;50.2531;-150.75
2;200;400;12;128;0.022;0.0581507;0.296626;46.801;0.802911;325.175;46.801;-156.5
2;201;402;12;528;-0.009;0.0251112;-0.126585;51.3953;0.362782;337.775;51.3953;-162.25
2;201;402;13;520;-0.021;0.0131112;-0.295365;51.2953;0.189418;337.775;51.2953;-170.75
2;201;402;13;555;0.013;0.0471112;0.182845;51.7328;0.680616;337.775;51.7328;-170.75
3;203;406;14;2038;0.039;0.0701501;0.593931;62.6748;1.10426;362.975;62.6748;-187
3;203;406;14;2043;0.043;0.0741501;0.654847;62.7373;1.16723;362.975;62.7373;-187
2;227;455;7;435;-0.048;-0.0450495;-0.730992;122.237;-8.94882;362.975;122.237;-13.5
3;228;457;7;1966;0.005;0.0194147;0.061595;134.181;0.484844;299.975;134.181;-113.25
3;228;457;7;1956;-0.002;0.0124147;-0.024638;134.056;0.310033;299.975;134.056;-113.25
3;229;459;7;14;0.046;0.0833082;0.593446;134.978;1.09758;312.575;134.978;-113.25
3;229;459;7;2045;0.03;0.0673082;0.38703;134.766;0.886777;312.575;134.766;-113.25
3;230;461;8;71;0.026;0.0681488;0.350558;136.088;1.33937;325.175;136.089;-124.5
3;230;461;8;74;0.028;0.0701488;0.377524;136.126;1.37868;325.175;136.126;-124.5
3;231;463;8;148;0.031;0.0681546;0.436015;136.645;0.96227;337.775;136.645;-128.25
3;231;463;8;149;0.032;0.0691546;0.45008;136.658;0.976389;337.775;136.658;-128.25
3;232;465;8;226;-0.01;0.000493198;-0.14647;138.033;0.0165669;350.375;138.033;-132
3;233;467;8;330;-0.012;-0.00947069;-0.182748;138.925;-1.37259;362.975;138.925;-133
0;321;642;1;1436;-0.036;-0.00252034;-0.50634;1.14529;-0.0364891;337.775;1.14524;-68.75
0;321;642;1;1487;-0.002;0.0314797;-0.02813;1.7828;0.455758;337.775;1.78273;-68.75
2;321;642;7;2034;0.05;0.0834797;0.70325;44.6203;1.20861;337.775;44.6202;-119.75
2;322;645;4;598;-0.029;0.00376361;-0.424763;124.683;0.0566015;350.375;124.683;-96
3;355;711;7;246;0.045;0.080721;0.580545;137.878;1.07588;312.575;137.878;-237.25
3;355;711;7;234;0.027;0.062721;0.348327;137.728;0.835966;312.575;137.728;-237.25
3;356;713;7;294;-0.01;0.0251904;-0.13483;138.876;0.349684;325.175;138.876;-247.5
3;356;713;7;357;0.033;0.0681904;0.444939;139.663;0.946592;325.175;139.663;-247.5
3;357;715;7;516;0.042;0.0753085;0.59073;141.245;1.09053;337.775;141.245;-257.75
3;357;715;7;518;0.045;0.0783085;0.632925;141.27;1.13397;337.775;141.27;-257.75
3;379;759;7;1445;0.059;0.0953692;0.761159;127.266;1.27132;312.575;127.265;-113.25
3;381;763;7;2007;0.055;0.0874823;0.773575;134.283;1.29387;337.775;134.283;-119.75
3;382;765;7;230;0.052;0.0844073;0.761644;138.083;1.28011;350.375;138.083;-123
3;382;765;7;235;0.057;0.0894073;0.834879;138.146;1.35594;350.375;138.146;-123
3;383;767;8;512;0.049;0.0801508;0.746221;141.2;1.25865;362.975;141.2;-133
1;30;61;4;456;0.009;0.0122943;0.110871;104.906;1.66131;299.975;104.906;267.25
1;30;61;4;466;0.017;0.0202943;0.209423;105.031;2.74233;299.975;105.031;267.25
3;72;144;7;611;-0.007;0.0316775;-0.086233;70.885;0.401077;299.975;70.885;-13.5
3;72;144;7;613;-0.005;0.0336775;-0.061595;70.91;0.426399;299.975;70.91;-13.5
0;72;145;6;1837;-0.012;0.0266775;-0.147828;78.61;0.337771;299.975;78.61;-4.5
0;72;145;6;1886;0.017;0.0556775;0.209423;79.2225;0.704946;299.975;79.2225;-4.5
0;72;145;7;1586;0.027;0.0656775;0.332613;75.4725;0.831559;299.975;75.4725;-13.5
0;72;145;7;1582;0.024;0.0626775;0.295656;75.4225;0.793575;299.975;75.4225;-13.5
0;72;145;7;1888;-0.012;0.0266775;-0.147828;79.2475;0.337771;299.975;79.2475;-13.5
0;72;145;8;1618;-0.029;0.00967754;-0.357251;75.8725;0.12253;299.975;75.8725;-22.5
3;73;146;7;651;0.001;0.0381294;0.012901;70.9012;0.504801;312.575;70.9012;-13.5
1;73;147;4;1641;-0.045;-0.00787063;-0.580545;93.6762;-0.104201;312.575;93.6762;13.5
1;73;147;4;1663;-0.027;0.0101294;-0.348327;93.9512;0.134104;312.575;93.9512;13.5
3;74;148;7;771;0;0.035489;0;72.8636;0.495187;325.175;72.8636;-13.5
0;74;149;7;1380;0.001;0.036489;0.013483;72.8761;0.509141;325.175;72.8761;-13.5
2;75;151;2;725;0.013;0.0475785;0.182845;125.846;0.687601;337.775;125.846;31.5
0;75;151;7;1548;0.014;0.0485785;0.19691;74.5332;0.702053;337.775;74.5332;-13.5
0;75;151;7;1549;0.015;0.0495785;0.210975;74.5458;0.716504;337.775;74.5457;-13.5
0;76;153;7;1723;0.024;0.0572977;0.351528;77.1456;0.862297;350.375;77.1456;-13.5
0;76;153;7;1728;0.028;0.0612977;0.410116;77.2081;0.922494;350.375;77.2081;-13.5
0;77;155;8;1966;0.03;0.061706;0.45687;79.7748;0.964785;362.975;79.7748;-22.5
0;77;155;8;1969;0.032;0.063706;0.487328;79.8123;0.996056;362.975;79.8123;-22.5
1;85;170;13;690;-0.021;0.0141576;-0.270921;35.4281;0.188497;312.575;35.4281;-282.25
1;85;170;13;708;-0.008;0.0271576;-0.103208;35.6531;0.361581;312.575;35.6531;-282.25
2;87;174;13;1676;-0.013;0.019555;-0.182845;40.1453;0.284277;337.775;40.1453;-308.75
2;89;178;13;35;0;0.0304254;0;45.2373;0.478527;362.975;45.2373;-325
2;144;288;13;684;-0.005;0.0343369;-0.061595;53.7562;0.434494;299.975;53.7563;-282.25
2;144;288;13;691;0;0.0393369;0;53.8437;0.497763;299.975;53.8438;-282.25
2;145;290;14;204;-0.047;-0.00956555;-0.606347;47.3531;-0.12649;312.575;47.3531;-289.75
3;145;290;14;1454;-0.029;0.00843445;-0.374129;55.3781;0.111533;312.575;55.3781;-289.75
3;145;290;14;1493;-0.003;0.0344344;-0.038703;55.8656;0.455342;312.575;55.8656;-289.75
2;146;292;14;22;-0.04;-0.00438162;-0.53932;45.476;-0.0611235;325.175;45.476;-303.5
3;146;292;14;1696;0.005;0.0406184;0.067415;58.801;0.566625;325.175;58.801;-303.5
3;146;292;14;1709;0.014;0.0496184;0.188762;58.9635;0.692175;325.175;58.9635;-303.5
2;147;294;13;1919;-0.035;-0.00164178;-0.492275;43.1828;-0.0239423;337.775;43.1828;-308.75
3;147;294;14;1955;0.007;0.0403582;0.098455;61.6328;0.588549;337.775;61.6328;-317.25
3;147;294;14;1963;0.013;0.0463582;0.182845;61.7328;0.676048;337.775;61.7328;-317.25
2;148;296;13;1765;-0.031;0.00164047;-0.454057;41.6706;0.024954;350.375;41.6707;-322
3;148;296;14;183;0.023;0.0556405;0.336881;65.4956;0.846374;350.375;65.4957;-331
2;149;298;13;1668;-0.033;-0.00221956;-0.502557;40.0498;-0.0349589;362.975;40.0499;-325
2;149;298;14;1637;-0.034;-0.00321956;-0.517786;39.6623;-0.0507093;362.975;39.6624;-334
3;149;298;15;439;0.016;0.0467804;0.243664;68.2873;0.736812;362.975;68.2874;-342.75
0;351;702;8;1440;-0.021;0.0125203;-0.295365;1.1953;0.181111;337.775;1.19522;-128.25
0;352;704;8;1599;-0.015;0.0118678;-0.219705;3.59563;0.203272;350.375;3.59557;-132
0;353;706;9;1752;-0.018;0.0132836;-0.274122;5.09982;0.207008;362.975;5.09975;-142
2;396;792;10;1608;-0.03;0.00944144;-0.36957;39.7062;0.118775;299.975;39.7062;98.25
2;396;792;10;1628;-0.016;0.0234414;-0.197104;39.9562;0.294898;299.975;39.9562;98.25
2;397;794;10;1736;-0.006;0.0310597;-0.077406;40.9031;0.416296;312.575;40.9031;98.25
2;399;798;9;1949;-0.019;0.0147176;-0.267235;43.5578;0.216615;337.775;43.5578;111.25
2;399;798;10;1913;-0.009;0.0247176;-0.126585;43.1078;0.363795;337.775;43.1078;102.75
2;400;800;9;2010;-0.02;0.0131587;-0.29294;44.7331;0.197031;350.375;44.7331;114
2;400;800;9;2016;-0.015;0.0181587;-0.219705;44.8081;0.271899;350.375;44.8081;114
2;401;802;9;72;-0.004;0.0278122;-0.060916;45.6998;0.437089;362.975;45.6998;115
2;450;901;5;328;-0.043;-0.00502704;-0.529717;121.306;-0.0630283;299.975;121.306;259.75
2;450;901;6;308;-0.014;0.023973;-0.172466;121.056;0.30057;299.975;121.056;252.25
2;450;901;6;338;0.005;0.042973;0.061595;121.431;0.53879;299.975;121.431;252.25
2;451;903;4;383;-0.002;0.034387;-0.025802;121.591;0.462363;312.575;121.591;267.25
2;451;903;4;424;0.025;0.061387;0.322525;122.103;0.825401;312.575;122.103;267.25
2;453;907;4;601;0.025;0.0578926;0.351625;124.308;0.855082;337.775;124.308;291.75
2;454;909;4;645;-0.021;0.0111;-0.307587;125.271;0.166272;350.375;125.271;304
2;454;909;5;666;0.01;0.0421;0.14647;125.533;0.630634;350.375;125.533;295
2;528;1057;7;514;0.021;0.0598897;0.258699;123.631;0.755493;299.975;123.631;-113.25
2;529;1059;7;596;0.01;0.0317328;0.12901;124.253;0.677462;312.575;124.253;-113.25
2;530;1061;7;620;0.023;0.0581319;0.310109;124.951;0.812056;325.175;124.951;-116.5
2;531;1063;8;694;0.009;0.0426651;0.126585;125.47;0.618033;337.775;125.47;-128.25
2;531;1063;8;708;0.02;0.0536651;0.2813;125.645;0.777375;337.775;125.645;-128.25
2;532;1065;8;792;0.021;0.0534472;0.307587;127.108;0.812378;350.375;127.108;-132
3;532;1065;8;1406;0.025;0.0574472;0.366175;127.183;0.873176;350.375;127.183;-132
0;6;12;6;485;-0.021;0.0165858;-0.258699;15.2687;0.21145;299.975;15.2687;128.25
0;8;16;5;763;-0.027;-0.00697567;-0.364041;18.7385;-0.141102;325.175;18.7385;140.5
1;9;18;5;1517;-0.012;0.0219535;-0.16878;20.1578;0.320122;337.775;20.1578;145.25
1;10;20;5;1651;-0.011;0.0215364;-0.161117;22.2456;0.327787;350.375;22.2456;150
1;11;22;4;1802;-0.033;-0.00141118;-0.502557;23.7248;-0.0221369;362.975;23.7248;160
1;11;22;5;1759;-0.012;0.0195888;-0.182748;23.1873;0.307286;362.975;23.1873;151
0;30;60;0;1710;-0.039;-0.0357057;-0.480441;4.98123;-4.82484;299.975;4.98125;297.25
0;162;324;3;1766;-0.03;0.00845929;-0.36957;5.72247;0.109232;299.975;5.72248;22.5
0;163;326;2;1862;-0.026;0.0114655;-0.335426;6.4387;0.152454;312.575;6.4387;31.5
0;164;328;2;1935;-0.028;0.00737402;-0.377524;7.81361;0.10371;325.175;7.81361;31.5
0;164;328;2;1940;-0.025;0.010374;-0.337075;7.87611;0.145903;325.175;7.87611;31.5
0;166;332;2;96;-0.02;0.01205;-0.29294;10.4081;0.186359;350.375;10.4081;31.5
0;167;334;2;184;-0.017;0.014576;-0.258893;11.0998;0.229945;362.975;11.0998;31.5
0;342;684;5;1753;-0.003;0.0352379;-0.036957;5.55997;0.444983;299.975;5.55989;4.5
0;343;686;5;2020;-0.012;0.0247381;-0.154812;8.4137;0.328272;312.575;8.41362;4.5
0;343;686;5;2025;-0.009;0.0277381;-0.116109;8.4762;0.368081;312.575;8.47612;4.5
0;344;688;5;272;-0.002;0.0330269;-0.026966;12.6261;0.461158;325.175;12.626;4.5
1;346;692;5;1450;0.011;0.0430638;0.161117;19.7331;0.654914;350.375;19.7331;4.5
1;347;694;5;1693;-0.009;0.0220705;-0.137061;22.3623;0.344732;362.975;22.3623;4.5
1;347;694;5;1698;-0.006;0.0250705;-0.091374;22.4248;0.391591;362.975;22.4248;4.5
0;355;710;1;1632;-0.023;0.012721;-0.296723;3.60308;0.169549;312.575;3.603;-192.25
0;355;710;2;1603;-0.036;-0.000279033;-0.464436;3.24058;-0.00371905;312.575;3.2405;-199.75
0;356;712;1;1731;-0.022;0.0131904;-0.296626;5.23848;0.183104;325.175;5.23841;-199.5
0;356;712;2;1767;-0.027;0.00819044;-0.364041;5.68849;0.113696;325.175;5.68841;-207.5
0;356;712;2;1771;-0.024;0.0111904;-0.323592;5.73848;0.155341;325.175;5.73841;-207.5
0;357;714;2;1888;-0.032;0.00130849;-0.45008;6.7953;0.0189481;337.775;6.79522;-215.25
0;358;716;2;8;-0.014;0.0185596;-0.205058;9.30813;0.278296;350.375;9.30807;-223
0;359;718;2;137;-0.018;0.0130136;-0.274122;10.5123;0.202243;362.975;10.5123;-226
0;359;718;2;142;-0.015;0.0160136;-0.228435;10.5748;0.248865;362.975;10.5748;-226
0;364;728;11;1769;0.022;0.0539359;0.322234;5.72064;0.813466;350.375;5.72053;241
0;364;728;12;1558;-0.037;-0.00506405;-0.541939;3.08314;-0.0763765;350.375;3.08303;232
0;364;728;12;1959;0.022;0.0539359;0.322234;8.09564;0.813466;350.375;8.09553;232
3;427;854;10;1772;0.017;0.0534798;0.219317;59.3531;0.718331;312.575;59.3531;98.25
2;428;856;9;255;-0.031;0.00427563;-0.417973;48.3885;0.0593218;325.175;48.3885;108.5
2;428;856;9;278;-0.013;0.0222756;-0.175279;48.676;0.309061;325.175;48.676;108.5
3;428;856;10;1903;0.005;0.0402756;0.067415;61.3885;0.5588;325.175;61.3885;100.5
3;429;858;10;1814;-0.038;-0.00417825;-0.53447;59.8703;-0.0609151;337.775;59.8703;102.75
3;429;858;10;1884;0.012;0.0458218;0.16878;60.7453;0.66804;337.775;60.7453;102.75
3;429;858;10;1915;-0.037;-0.00317825;-0.520405;61.1328;-0.046336;337.775;61.1328;102.75
3;430;860;9;1899;-0.035;-0.00228968;-0.512645;61.3456;-0.0343228;350.375;61.3456;114
3;430;860;10;1929;-0.032;0.000710316;-0.468704;61.7206;0.0106478;350.375;61.7206;105
3;430;860;10;1930;-0.031;0.00171032;-0.454057;61.7331;0.025638;350.375;61.7331;105
3;430;860;10;515;0.057;0.0897103;0.834879;69.6456;1.34478;350.375;69.6456;105
2;431;862;8;603;-0.026;0.0049968;-0.395954;52.3373;0.0792711;362.975;52.3373;124
2;431;862;9;571;-0.032;-0.0010032;-0.487328;51.9373;-0.0159151;362.975;51.9373;115
3;431;862;9;1800;-0.024;0.0069968;-0.365496;59.6998;0.111;362.975;59.6998;115
0;431;863;9;1660;0.062;0.0929968;0.944198;75.9498;1.47534;362.975;75.9498;115
0;477;954;4;1637;-0.022;0.0114936;-0.30943;3.6578;0.16606;337.775;3.65779;-232.25
1;0;0;12;1579;-0.012;0.025313;-0.147828;21.3437;0.323022;299.975;21.3437;207.25
1;3;6;10;130;-0.026;0.00727616;-0.36569;28.4203;0.106524;337.775;28.4203;240.75
1;3;6;11;96;-0.005;0.0282762;-0.070325;27.9953;0.413968;337.775;27.9953;232.25
1;4;8;11;323;-0.003;0.0288145;-0.043941;31.2456;0.438911;350.375;31.2456;241
1;5;10;10;500;-0.006;-0.00352801;-0.091374;33.0498;-0.744911;362.975;33.0498;253
0;15;31;11;136;0.034;0.0806755;0.47821;82.4833;0.983382;337.775;82.4832;-49
1;30;61;11;315;-0.043;-0.0397057;-0.529717;103.144;-5.36535;299.975;103.144;214.75
2;48;96;15;579;-0.062;-0.0232171;-0.763778;52.4437;-0.292809;299.975;52.4437;-173.25
2;51;102;14;519;0.021;0.0396972;0.295365;51.2828;0.860246;337.775;51.2828;-179.25
0;61;122;7;1499;-0.032;0.00494465;-0.412832;1.94058;0.0653943;312.575;1.94057;244.75
0;61;122;7;1695;-0.025;0.0119446;-0.322525;4.39059;0.157971;312.575;4.39057;244.75
2;79;159;9;1498;0.05;0.0859727;0.64505;109.928;1.14669;312.575;109.928;-128.25
2;80;161;8;1814;0.053;0.0881302;0.714599;114.276;1.23308;325.175;114.276;-124.5
2;80;161;8;1814;0.056;0.0911302;0.755048;114.276;1.27506;325.175;114.276;-124.5
2;82;165;7;1761;-0.023;0.00988021;-0.336881;113.621;0.149555;350.375;113.621;-123
3;139;279;3;1767;0.02;0.0561584;0.25802;131.291;0.758687;312.575;131.291;-83.25
3;140;281;4;1905;0.03;0.0660236;0.40449;133.413;0.920017;325.175;133.414;-92.5
3;140;281;4;1913;0.036;0.0720236;0.485388;133.513;1.00363;325.175;133.514;-92.5
3;141;283;4;33;0.055;0.088801;0.773575;135.208;1.29467;337.775;135.208;-94.25
3;141;283;4;2043;0.021;0.054801;0.295365;134.733;0.798967;337.775;134.733;-94.25
3;142;285;4;103;0.024;0.0561309;0.351528;136.496;0.869126;350.375;136.496;-96
3;143;287;4;250;0.021;0.052814;0.319809;137.925;0.826352;362.975;137.925;-97
3;143;287;4;256;0.025;0.056814;0.380725;138;0.888938;362.975;138;-97
0;181;363;14;1738;-0.029;-0.0256025;-0.374129;76.9281;-3.35708;312.575;76.9281;192.25
0;181;363;15;1498;-0.06;-0.0566025;-0.77406;73.9281;-7.4219;312.575;73.9281;184.75
0;181;363;15;1813;0.017;0.0203975;0.219317;77.8656;2.67459;312.575;77.8656;184.75
0;183;367;10;1569;-0.029;0.00460718;-0.407885;74.8078;0.066675;337.775;74.8078;240.75
2;183;367;10;338;-0.029;0.00460718;-0.407885;121.02;0.066675;337.775;121.02;240.75
0;184;369;7;1451;-0.03;-0.0258074;-0.43941;73.7456;-2.18967;350.375;73.7456;277
3;184;369;8;487;-0.044;-0.0398074;-0.644468;141.296;-3.37752;350.375;141.296;268
3;184;369;8;525;-0.011;-0.0068074;-0.161117;141.771;-0.577585;350.375;141.771;268
3;184;369;9;493;0.022;0.0261926;0.322234;141.371;2.22235;350.375;141.371;259
3;185;370;5;674;-0.033;-0.002218;-0.502557;71.2248;-0.03499;362.975;71.2248;298
0;186;373;0;1690;0.016;0.0549559;0.197104;76.7312;0.696232;299.975;76.7312;173.25
1;186;373;4;66;-0.063;-0.0240441;-0.776097;100.031;-0.304612;299.975;100.031;143.25
1;186;373;7;605;-0.038;0.000955946;-0.468122;106.769;0.0121108;299.975;106.769;120.75
1;186;373;8;725;-0.056;-0.0170441;-0.689864;108.269;-0.21593;299.975;108.269;113.25
2;186;373;8;1364;-0.035;0.00395595;-0.431165;108.656;0.0501176;299.975;108.656;113.25
0;189;379;1;1760;0;0.0339693;0;77.1953;0.493016;337.775;77.1953;179.25
3;192;384;8;782;-0.003;0.0361305;-0.036957;73.0225;0.457721;299.975;73.0224;-22.5
0;192;385;8;1390;-0.003;0.0361305;-0.036957;73.0225;0.457721;299.975;73.0224;-22.5
0;193;387;8;1521;0.009;0.046187;0.116109;74.1762;0.612975;312.575;74.1762;-22.5
0;194;389;8;1658;0.003;0.0388264;0.040449;76.3511;0.539558;325.175;76.3511;-22.5
0;195;391;8;1789;-0.002;0.032024;-0.02813;77.5458;0.461841;337.775;77.5457;-22.5
0;195;391;8;1810;0.013;0.047024;0.182845;77.8083;0.678167;337.775;77.8082;-22.5
0;196;393;8;1936;0.012;0.0449268;0.175764;79.8081;0.678592;350.375;79.8081;-22.5
0;196;393;8;1937;0.013;0.0459268;0.190411;79.8206;0.693696;350.375;79.8206;-22.5
0;197;395;8;52;-0.012;0.00924882;-0.182748;81.4498;0.1898;362.975;81.4498;-22.5
0;197;395;8;56;-0.01;0.0112488;-0.15229;81.4998;0.230843;362.975;81.4998;-22.5
2;247;494;15;1627;-0.017;0.00620501;-0.219317;39.5406;0.174355;312.575;39.5406;60.75
2;247;494;15;1629;-0.016;0.00720501;-0.206416;39.5656;0.202454;312.575;39.5656;60.75
2;248;496;14;1684;-0.031;0.00412741;-0.417973;40.651;0.0576648;325.175;40.651;68.5
2;248;496;14;1726;-0.004;0.0311274;-0.053932;41.176;0.434887;325.175;41.176;68.5
2;248;496;15;1719;-0.029;0.00612741;-0.391007;41.0885;0.0856072;325.175;41.0885;60.75
2;250;500;14;1942;-0.008;0.0239179;-0.117176;43.8831;0.367497;350.375;43.8832;69
2;250;500;14;1946;-0.005;0.0269179;-0.073235;43.9331;0.413592;350.375;43.9332;69
2;251;502;14;2024;-0.008;0.0238131;-0.121832;44.4998;0.37357;362.975;44.4998;70
2;251;502;14;2027;-0.006;0.0258131;-0.091374;44.5373;0.404945;362.975;44.5373;70
0;252;505;6;137;-0.018;0.0211438;-0.221742;82.96;0.268561;299.975;82.96;-4.5
0;252;505;6;159;-0.003;0.0361438;-0.036957;83.235;0.459085;299.975;83.235;-4.5
0;253;507;6;261;0.015;0.0529081;0.193515;84.0262;0.69784;312.575;84.0262;-4.5
0;254;509;6;295;-0.004;0.0321267;-0.053932;84.9136;0.447792;325.175;84.9136;-4.5
0;254;509;6;303;0.002;0.0381267;0.026966;85.0136;0.531422;325.175;85.0136;-4.5
0;256;513;6;444;-0.003;0.0290552;-0.043941;86.7581;0.44648;350.375;86.7582;-4.5
0;256;513;6;450;0.001;0.0330552;0.014647;86.8331;0.507947;350.375;86.8332;-4.5
0;257;515;6;510;-0.029;0.00148312;-0.441641;87.1748;0.0238337;362.975;87.1748;-4.5
0;257;515;6;542;-0.008;0.0224831;-0.121832;87.5748;0.361304;362.975;87.5748;-4.5
2;498;997;15;665;0;0.0119244;0;125.519;0.344479;299.975;125.519;-173.25
3;509;1019;0;1750;0.024;0.0549398;0.365496;131.075;0.85564;362.975;131.075;-208.25
3;509;1019;0;1752;0.025;0.0559398;0.380725;131.1;0.871214;362.975;131.1;-208.25
1;9;18;0;1431;-0.004;0.0299535;-0.05626;19.0828;0.436777;337.775;19.0828;187.25
1;9;18;1;1429;-0.035;-0.00104648;-0.492275;19.0578;-0.0152596;337.775;19.0578;179.25
1;9;18;1;1450;-0.019;0.0149535;-0.267235;19.3203;0.21805;337.775;19.3203;179.25
0;9;18;2;747;-0.029;0.00495352;-0.407885;18.1328;0.0722314;337.775;18.1328;170.75
1;9;18;2;1477;-0.034;-4.64801e-05;-0.47821;19.6578;-0.000677765;337.775;19.6578;170.75
1;9;18;2;1523;-0.023;0.0109535;-0.323495;20.2328;0.159722;337.775;20.2328;170.75
0;30;60;7;91;0.026;0.0292943;0.320294;10.3437;3.95849;299.975;10.3437;244.75
0;30;60;7;145;0.062;0.0652943;0.763778;11.0187;8.8231;299.975;11.0188;244.75
2;44;89;4;573;0.059;0.0935247;0.795497;124.389;1.31401;325.175;124.389;13.5
2;44;89;4;566;0.051;0.0855247;0.687633;124.301;1.20161;325.175;124.301;13.5
3;46;93;4;1896;0.063;0.0961828;0.922761;133.308;1.44129;350.375;133.308;13.5
3;47;95;4;134;-0.006;0.0262123;-0.091374;136.475;0.409544;362.975;136.475;13.5
3;47;95;4;209;0.044;0.0762123;0.670076;137.412;1.19075;362.975;137.412;13.5
2;282;565;9;781;-0.006;0.0330496;-0.073914;127.01;0.417423;299.975;127.01;-31.5
3;282;565;9;1431;0.023;0.0620496;0.283337;127.535;0.783698;299.975;127.535;-31.5
3;283;567;9;1503;0.043;0.0805054;0.554743;127.951;1.07151;312.575;127.951;-31.5
3;283;567;9;1490;0.031;0.0685054;0.399931;127.789;0.911793;312.575;127.789;-31.5
3;284;569;9;1559;0.003;0.0389881;0.040449;129.114;0.538978;325.175;129.114;-31.5
3;284;569;9;1578;0.017;0.0529881;0.229211;129.351;0.732516;325.175;129.351;-31.5
3;285;571;9;1632;0.011;0.0456888;0.154715;129.583;0.662438;337.775;129.583;-31.5
3;285;571;9;1659;0.029;0.0636888;0.407885;129.921;0.923419;337.775;129.921;-31.5
3;286;573;9;1743;0.026;0.0588389;0.380822;131.396;0.88803;350.375;131.396;-31.5
3;286;573;9;1732;0.019;0.0518389;0.278293;131.258;0.782382;350.375;131.258;-31.5
1;306;613;10;145;-0.012;0.0263752;-0.147828;101.019;0.334734;299.975;101.019;98.25
1;306;613;10;182;0.013;0.0513752;0.160147;101.481;0.652016;299.975;101.481;98.25
1;309;619;9;442;0.017;0.049554;0.239105;104.32;0.767987;337.775;104.32;111.25
1;309;619;9;443;0.016;0.048554;0.22504;104.333;0.752489;337.775;104.333;111.25
0;384;768;14;1781;-0.019;0.0194409;-0.234061;5.86872;0.244811;299.975;5.8686;-289.75
0;384;768;15;1815;-0.023;0.0154409;-0.283337;6.29373;0.194441;299.975;6.2936;-297.25
0;388;776;15;264;-0.016;0.0157162;-0.234352;12.5081;0.240055;350.375;12.508;-339.25
3;447;894;11;489;-0.058;-0.0244804;-0.81577;68.9078;-0.354075;337.775;68.9078;-291.75
0;447;895;10;1769;-0.039;-0.00548044;-0.548535;77.3078;-0.0792667;337.775;77.3078;-283.25
3;459;919;11;1414;-0.054;-0.0198446;-0.75951;126.87;-0.288654;337.775;126.87;94.25
0;461;923;10;20;-0.042;-0.0100868;-0.639618;81.0498;-0.156884;362.975;81.0498;106
2;475;950;3;1407;-0.016;0.0197612;-0.206416;36.7906;0.263504;312.575;36.7906;-207.25
2;476;952;3;1502;-0.002;0.00191452;-0.026966;38.376;0.228369;325.175;38.376;-215.5
1;476;952;4;753;0.024;0.0279145;0.323592;36.6135;3.32971;325.175;36.6135;-223.5
1;476;952;7;525;0.022;0.0259145;0.296626;33.7635;3.09115;325.175;33.7635;-247.5
1;476;952;8;491;0.003;0.00691452;0.040449;33.3385;0.824781;325.175;33.3385;-255.5
1;476;952;8;491;-0.061;-0.0570855;-0.822463;33.3385;-6.80929;325.175;33.3385;-255.5
1;476;952;9;442;0.015;0.0189145;0.202245;32.726;2.25617;325.175;32.726;-263.5
1;476;952;11;467;-0.063;-0.0590855;-0.849429;33.0385;-7.04786;325.175;33.0385;-279.5
1;476;952;12;403;0;0.00391452;0;32.2385;0.466934;325.175;32.2385;-287.5
2;477;954;3;1614;-0.012;0.0214936;-0.16878;39.3703;0.31054;337.775;39.3703;-223.75
2;477;954;3;1615;-0.012;0.0214936;-0.16878;39.3828;0.31054;337.775;39.3828;-223.75
2;478;956;3;1675;-0.008;0.0249897;-0.117176;40.5456;0.374137;350.375;40.5456;-232
2;479;958;4;1776;-0.024;0.0075448;-0.365496;41.3998;0.116812;362.975;41.3998;-244
2;479;958;4;1792;-0.013;0.0185448;-0.197977;41.5998;0.287119;362.975;41.5998;-244
0;487;975;13;1947;-0.029;0.00838423;-0.374129;79.5406;0.111086;312.575;79.5406;75.75
0;487;975;13;402;-0.039;-0.00161577;-0.503139;85.8281;-0.0214079;312.575;85.8281;75.75
0;487;975;13;631;-0.057;-0.0196158;-0.735357;88.6906;-0.259897;312.575;88.6906;75.75
